ftext_key,source_ja,approved_arabic,category,batch,status,reviewed_by,date,notes
冷めた溶岩の上に生える希少な植物の葉。\n薬として使われ、身体の抵抗力を高める効果がある。,"أوراق نبات نادر ينمو فوق الحمم البركانية الباردة.
تُستخدم كدواء لتعزيز مناعة الجسم.",skill_description,
トゲトゲした外見を持つ木の実。\n苦味はあるが、酩酊状態を和らげる効果がある。,"ثمرة شجرة ذات مظهر شائك.
رغم مرارتها، إلا أنها تفيد في تخفيف الدوار.",skill_description,
ゴツゴツした字で記された卵料理のレシピ。\nふわふわのとろとろに仕上げるコツが書いてある。,"وصفة لطبق البيض مكتوبة بخط يد خشن.
تحتوي على سر إعداده بقوام هش وسلس.",item_description,
卵料理のレシピ,"""وصفة طبق البيض"" (15 chars)",item_name,
几帳面な字で記されたシチューのレシピ。\nマオの好みに合わせてミルク多めに、と書いてある。,"وصفة يخنة مكتوبة بخط يد دقيق.
مكتوب فيها: أضف الكثير من الحليب لإرضاء ذوق ماو.",item_description,
ミルクシチューのレシピ,"""وصفة يخنة الحليب"" (17 chars)",item_description,
ヒカルド王が王妃のために用意した魚料理のレシピ。\n王妃が料理に名前をつけ、レシピとして残していた。,"وصفة طبق سمك أعدها الملك هيكاردو لملكته.
أطلقت الملكة اسماً على الطبق ودونته كوصفة.",item_description,
『思い出の味』のレシピ,"""وصفة «مذاق الذكريات»"" (20 chars)",item_description,
亡くなった王妃が記した肉料理のレシピ。\n疲れを吹き飛ばす、元気の出る食材が選ばれている。,"وصفة لطبق لحم دونتها الملكة الراحلة.
اُختيرت مكوناتها بعناية لتمد الجسم بالطاقة وتطرد التعب.",item_description,
肉料理のレシピ,"""وصفة طبق اللحم"" (14 chars)",item_name,
おおらかな字で記された野菜のパイのレシピ。\n野菜は新鮮な物をたっぷり入れる、と記されている。,"وصفة فطيرة خضار مكتوبة بخط يد عريض.
توصي باستخدام الكثير من الخضار الطازجة.",item_description,
野菜たっぷりパイのレシピ,"""وصفة فطيرة خضار وفيرة"" (21 chars)",item_description,
サブクエスト,"""المهمات الجانبية"" (16 chars)",quest_title,
・耐久力{Num:1},"""• المتانة {Num:1}"" (locked: المتانة for 耐久)",skill_description,
・耐久力{Num:1}\n・ジャストガードが発動できる,"• المتانة {Num:1}
• يمكن تفعيل الحراسة المثالية",skill_description,
不思議な行商人でしたね……\n魔石の生成というものを、初めて見ました。,"يا له من تاجر متجول غريب...
هذه أول مرة أرى فيها عملية صنع حجر السحر.",item_description,
回復してる！？\nあれを壊さないとダメかも！,"إنه يتعافى؟!
قد يتعين علينا تدمير ذلك الشيء أولاً!",skill_description,
ちゃんと装備して、もう一度やってみよう！,دعنا نرتدي المعدات بشكل صحيح ونحاول مجدداً!,item_description,
エリオット、ペンダントは装備しないと！,إليوت، عليك ارتداء القلادة أولاً!,item_description,
イヤリングを通して私の魔力を送れば、\nあなたの体力を回復できるはずです。,"إذا أرسلتُ قوتي السحرية عبر القرط،
فسأتمكن من استعادة نقاط الصحة الخاصة بك.",skill_description,
早く回復をしなければ。\nいったん退いてください！,"يجب أن نستعيد عافيتنا بسرعة.
يرجى التراجع مؤقتاً!",skill_description,
エリオット、大丈夫！？\n早く回復しないと！,"إليوت، هل أنت بخير؟!
علينا استعادة عافيتنا بسرعة!",skill_description,
大丈夫ですか！？\n回復なら私に任せてください！,"هل أنت بخير؟!
دع مهمة العلاج لي!",skill_description,
やったー！\n魔石のかけらだあ～！,"رائع!
إنها شظية حجر السحر!",item_description,
魔石のかけらですね！,إنها شظية حجر السحر!,item_description,
魔石のかけらを拾ったよ！\n新しい魔石、つくれるかな？,"لقد التقطتُ شظية حجر السحر!
هل يا ترى يمكننا صنع حجر سحر جديد؟",item_description,
魔石のかけらが手に入りましたね！\n新しい魔石をつくれるでしょうか？,"لقد حصلنا على شظية حجر السحر!
أتساءل إن كان بإمكاننا صنع حجر سحر جديد؟",item_description,
わーい、新しい魔石だ！,ياي، حجر سحر جديد!,item_description,
新しい魔石をいただきました！,لقد حصلنا على حجر سحر جديد!,item_description,
この魔石にはどんな力があるのかな？,أتساءل ما هي القوة التي يملكها حجر السحر هذا؟,item_description,
新しい魔石……\nどんな力が秘められているのでしょうか。,"حجر سحر جديد...
يا ترى ما هي القوة الكامنة فيه؟",item_description,
新しい魔石だね！,إنه حجر سحر جديد!,item_name,
新しい魔石が手に入りました！,لقد عثرنا على حجر سحر جديد!,item_description,
新しい魔石ができたよ！,لقد صُنع حجر سحر جديد!,item_description,
新しい魔石ができました！,تم صنع حجر سحر جديد!,item_description,
この魔石なら、\nもっと冒険の役に立ちそうだね！,"حجر السحر هذا
سيفيدنا كثيراً في مغامرتنا بالتأكيد!",item_description,
この魔石なら、もっといろいろなことが\nできそうですね！,"بفضل حجر السحر هذا، يبدو أننا سنتمكن
من القيام بأمور متنوعة أكثر!",item_description,
魔石、みーっけ！\nどんなことができるようになるのかな？,"لقد وجدتُ حجر سحر!
يا ترى ما الذي سنتمكن من فعله الآن؟",item_description,
これは……\n効果がないようですね。,"يبدو أن هذا...
غير فعال على الإطلاق.",skill_description,
ばっちり回復したよ！,لقد تعافيتُ تماماً!,skill_description,
これだけツールがあれば、\nいい道具も買えそうです！,"Let's double check if ツール is a typo of トール in Japanese text: ""これだけツールがあれば"" is indeed ""If we have this many tools"" or ""If we have this much Toll"". Let's translate as ""أدوات"" to be safe and literal to the Japanese text: ""بوجود كل هذه الأدوات،
أعتقد أننا سنتمكن من شراء معدات جيدة!"" OR ""إذا كان لدينا كل هذا المال،
فأعتقد أننا سنشتري معدات ممتازة!"" (Wait, ツール is tools. Let's use ""أدوات"": ""بوجود كل هذه الأدوات،
أعتقد أنه يمكننا شراء معدات جيدة!"")",item_description,
魔石の欠片だ！\nたくさん集めると、いいことがあるよね！,"شظية حجر السحر!
جمع الكثير منها سيجلب أموراً رائعة، أليس كذلك؟",item_description,
魔石の欠片ですね。\n集めておきましょう。,"شظية حجر السحر.
دعنا نجمعها.",item_description,
魔石の欠片、いっぱい手に入っちゃった！,لقد حصلتُ على الكثير من شظايا حجر السحر!,item_description,
魔石の欠片がこんなに……！,كل هذه الشظايا من حجر السحر...!,item_description,
もっといい魔石ができるかも！,ربما نتمكن من صنع حجر سحر أفضل!,item_description,
さらに、いい魔石ができそうです！,يبدو أننا سنصنع حجر سحر أفضل بكثير!,item_description,
次はどんな魔石ができるかな～？,أتساءل ما نوع حجر السحر الذي سنصنعه تالياً؟,item_description,
どんな魔石ができるか、楽しみですね！,أنا متشوقة لرؤية نوع حجر السحر الذي سنصنعه!,item_description,
魔石がたくさん入れられるようになったよ！,أصبح بإمكاننا وضع الكثير من أحجار السحر الآن!,item_description,
魔石がさらに入れられるようです！,يبدو أنه أصبح بالإمكان وضع المزيد من أحجار السحر!,item_description,
魔石を入れる箱が大きくなったよ！,لقد أصبح صندوق أحجار السحر أكبر!,item_description,
魔石を入れる箱が大きくなったようです！,يبدو أن صندوق أحجار السحر قد أصبح أكبر!,item_description,
魔石の欠片に戻ったよ！,لقد تحول مجدداً إلى شظايا حجر السحر!,item_description,
魔石の欠片に戻したのですね。,لقد أعدته إلى شظايا حجر السحر إذاً.,item_description,
ばいばい、魔石さん。,وداعاً يا حجر السحر العزيز.,item_description,
魔石を整理できましたね。,لقد تمكنا من تنظيم أحجار السحر بنجاح.,item_description,
おいしい料理のレシピ、どこにあるかな？,أتساءل أين يمكن أن نجد وصفات طعام لذيذة؟,item_description,
レシピ、手に入ったね！\n食堂にいるヒューリアのところに向かおう！,"لقد حصلنا على الوصفة!
دعنا نذهب إلى هيوريا في قاعة الطعام!",item_description,
たくさんのレシピが集まったね。\nどれもおいしそう～！,"لقد جمعنا الكثير من الوصفات.
كلها تبدو شهية للغاية!",item_description,
回復します！,سأقوم بالعلاج!,skill_name,
大きな研究所！　見たことない道具や\n本がたくさんそろってるね！,"مختبر ضخم! هناك الكثير من الأدوات والكتب
التي لم أرها من قبل!",item_description,
新しいクエストがあります,هناك مهمة جديدة متاحة,quest_title,
進行できるようになったクエストがあります,هناك مهمات أصبحت متاحة للمتابعة الآن.,quest_description,
まもなく達成できなくなるクエストがあります,هناك مهمات ستصبح غير قابلة للإنجاز قريباً.,quest_description,
