ID,source text,Arabic translation,category,context,notes
EL_SCN_0030_NAME,冒険家のイヤリング,قرط المغامر,ui,,
EL_SCN_0040_NAME,フェイのイヤリング,قرط فاي,ui,,
EL_SCN_0050_NAME,形見の櫛,مشط الذكرى,ui,,
EL_SCN_0060_NAME,大樹の輝石,حجر التوهج للشجرة العظيمة,ui,,
EL_SCN_0070_NAME,さびついた魔法遺物,أثر سحري صدئ,ui,,
EL_SCN_0080_NAME,かがりの花,زهرة الموقد,ui,,
EL_SCN_0110_FLAVOR,リュドミラからもらった白銀でできた鈴。\nミュー族の三賢者を訪ねるときに必要とされている。,جرس فضي تم الحصول عليه من ليودميلا.\nيُقال إنه ضروري عند زيارة الحكماء الثلاثة لعرق ميو.,dialogue,,
EL_SCN_0110_NAME,白銀の鈴,جرس فضي,ui,,
EL_SCN_0120_NAME,千年貝の殻,صدفة الألف عام,ui,,
EL_SCN_0130_NAME,扇サボテンの花,زهرة صبار المروحة,ui,,
EL_SCN_0140_NAME,扇サボテンの果肉,لب صبار المروحة,ui,,
EL_SCN_0150_NAME,マグマワタの葉,ورقة قطن الحمم,ui,,
EL_SCN_0160_NAME,炎の石,حجر النار,ui,,
EL_SCN_0170_NAME,ヨイケロリの実,ثمرة يويكيروري,ui,,
EL_SCN_0180_NAME,思い出の帽子,قبعة الذكريات,ui,,
EL_SCN_0190_NAME,オリバーの婚約指輪,خاتم خطوبة أوليفر,ui,,
EL_SCN_0200_NAME,パミル茸,فطر بامير,ui,,
EL_SCN_0210_NAME,魔法生物の部品,أجزاء المخلوق السحري,ui,,
EL_SCN_0220_NAME,魔力が補充されたコア,نواة مشحونة بالسحر,ui,,
EL_SCN_0230_NAME,空っぽのコア,نواة فارغة,ui,,
EL_SCN_0250_NAME,壊れた新型のコア,نواة حديثة مكسورة,ui,,
EL_SCN_0260_NAME,シラクチの枝,غصن شيراكوتشي,ui,,
EL_SCN_0270_FLAVOR,イカロスが旅で出会った人物から託されたという宝石。\n静かな輝きを携えており、持ち主に勇気を与える。,جوهرة قيل إن إيكاروس حصل عليها من شخص التقى به في رحلته.\nتتميز ببريق هادئ وتمنح الشجاعة لحاملها.,skill_description,,
EL_SCN_0270_NAME,いにしえの紅玉石,ياقوتة قديمة,ui,,
EL_SCN_0280_NAME,魔吸石,حجر امتصاص السحر,ui,,
EL_SCN_0300_NAME,ブコナ草,عشب بوكونا,ui,,
EL_SCN_0310_NAME,きれいなエンブレム,شعار جميل,ui,,
EL_SCN_0320_NAME,古びたエンブレム,شعار قديم,ui,,
EL_SCN_0330_NAME,エンブレムの欠片,شظية شعار,ui,,
EL_SCN_0360_NAME,聖樹の炎,لهب الشجرة المقدسة,ui,,
EL_SCN_0370_FLAVOR,エルダーツリーの周りに生えていた草。\nヒルデブラントが調べることで、何かがわかるらしい。,عشبة كانت تنمو حول شجرة إيلدر.\nيبدو أن هيلدبراند سيكتشف شيئًا ما عند فحصها.,dialogue,,
EL_SCN_0370_NAME,フロン草原の草,عشب سهول فرون,ui,,
EL_SCN_0380_FLAVOR,エルダーツリーが咲かせる花のつぼみ。\n食べることで、強い力を手に入れる効果があるようだ。,برعم زهرة تتفتح على شجرة إيلدر.\nيبدو أن تناوله يمنح المرء قوة عظيمة.,skill_description,,
EL_SCN_0390_NAME,アコーディオン,الأكورديون,menu,,
EL_SCN_0460_NAME,古の鍵,مفتاح قديم,ui,,
EL_SCN_0470_NAME,東の洞窟の鍵,مفتاح كهف الشرق,ui,,
EL_SCN_0480_NAME,西の洞窟の鍵,مفتاح كهف الغرب,ui,,
EL_SCN_0490_NAME,サヘキの鍵,مفتاح ساهيكي,ui,,
EL_SCN_0500_NAME,タドコロの鍵,مفتاح تادوكورو,ui,,
EL_SCN_0520_NAME,奥義の書Ⅰ,كتاب الأسرار 1,ui,,
EL_SCN_0530_NAME,奥義の書Ⅱ,كتاب الأسرار 2,ui,,
EL_SCN_0540_NAME,奥義の書Ⅲ,كتاب الأسرار 3,ui,,
EL_SCN_0550_NAME,古の書,الكتاب القديم,ui,,
EL_SCN_0560_NAME,金の鈴,جرس ذهبي,ui,,
EL_SCN_8010_NAME,ウザンの手紙,رسالة أوزان,ui,,
EL_SCN_8070_NAME,ナカタニの楽譜,نوطة ناكاتاني الموسيقية,ui,,
EL_SCN_8110_FLAVOR,ハーブを入れて煮込む、ミュー族伝統のホットミルク。\n弱ったネコちゃんが元気いっぱいになる。,حليب دافئ تقليدي لعرق ميو، مغلي مع الأعشاب.\nيعيد النشاط والحيوية للقطط الضعيفة.,dialogue,,
EL_SCN_8110_NAME,ほっこりミルク,حليب دافئ,ui,,
EL_Section_BattleBOS050,ゲートキーパー（剣）,حارس البوابة (سيف),ui,,
EL_Section_BattleBOS051,ゲートキーパー（弓）,حارس البوابة (قوس),ui,,
EL_Section_BattleBOS052,ゲートキーパー（杖）,حارس البوابة (عصا),ui,,
EL_Section_BattleBOS500,森林大ボス,زعيم الغابة الأكبر,ui,,
EL_Section_BattleBOS510,湿地大ボス,زعيم المستنقع الأكبر,ui,,
EL_Section_BattleBOS520,雪山大ボス,زعيم الجبل الثلجي الأكبر,ui,,
EL_Section_BattleBOS530,砂漠大ボス,زعيم الصحراء الأكبر,ui,,
EL_Section_BattleBOS540,火山大ボス,زعيم البركان الأكبر,ui,,
EL_SHIELD_1_NAME,バックラー,باكلر,ui,,
EL_SHIELD_2_FLAVOR,かつて英雄王が建国の力とした魔法の盾。\n今は表面がくすんでおり、特別な力は感じられない。,الدرع السحري الذي استخدمه الملك البطل في تأسيس البلاد سابقًا.\nلونه باهت حاليًا، ولا يمكن استشعار أي قوة خاصة فيه.,dialogue,,
EL_SHIELD_2_NAME,月鏡の盾,درع مرآة القمر,ui,,
EL_SHIELD_2B_FLAVOR,かつて英雄王が建国の力とした魔法の盾。\n鏡のようにまばゆく、敵の強力な攻撃をも打ち払う。,الدرع السحري الذي استخدمه الملك البطل في تأسيس البلاد سابقًا.\nيلمع كالمرآة ويصد حتى هجمات الأعداء القوية.,dialogue,,
EL_SHIELD_2B_NAME,月鏡の盾,درع مرآة القمر,ui,,
EL_SHIELD_3_FLAVOR,遠い伝承に聞く神の恩寵が宿るとされる盾。\n聖なる無上の加護が、敵の強力な攻撃をも薙ぎ払う。,درع يُقال إنه يحمل نعمة إلهية بحسب الأساطير القديمة.\nبركته المقدسة العظيمة تصد حتى أقوى هجمات الأعداء.,dialogue,,
EL_SHIELD_3_NAME,エルフリックの盾,درع إلفريك,ui,,
EL_ShopBottleNum,所持中,بحوزتك,ui,,
EL_ShopBuy,購入,شراء,ui,,
EL_ShopCancel,キャンセル,إلغاء,menu,,
EL_ShopDontHave,これ以上は持てません,لا يمكنك حمل المزيد,ui,,
EL_ShopFooterBottle,所持中の薬を確認,تفقد الأدوية التي بحوزتك,ui,,
EL_ShopFooterExit,店を出る,مغادرة المتجر,ui,,
EL_ShopFooterUse,薬を使う,استخدام الدواء,ui,,
EL_ShopPlusMinusGuide,±10,±10,ui,,
EL_ShopPopupItemNum,所持数,الكمية المملوكة,ui,,
EL_SP02_LAST_A3_BOSS_KEY_NAME,北の白楼の赤鍵,مفتاح البرج الأبيض الشمالي الأحمر,ui,,FIT-CHECK [short_arabic: مفتاح البرج الشمالي الأحمر]
EL_SP02_LAST_A4_KEY_NAME,北の白楼の青鍵,مفتاح البرج الأبيض الشمالي الأزرق,ui,,FIT-CHECK [short_arabic: مفتاح البرج الشمالي الأزرق]
EL_SPM01_E04_2000_A_M01_NPC0010_f,城壁――魔法の加護の外に出ました。\n蛮族や魔物に気をつけてください。,لقد خرجنا وراء الأسوار — خارج حدود سحر البركة.\nيُرجى الحذر من البرابرة والوحوش.,system_message,,
EL_SPM04_E02_1000_A_M01_FYL000_f,イカロスさんも剣がつかえるんだね！\nエリオットとどっちがつよいかな？,السيد إيكاروس يجيد استخدام السيف أيضًا!\nيا ترى أيهما أقوى، هو أم أنت يا إليوت؟,dialogue,,
EL_SPM05_A3SWD_E01_1000_A_M01_FYL000_f,聖剣ライトスタッフ、\nエリオットにはピッタリだと思うよ！,أعتقد أن السيف المقدس «عصا الضوء»\nيناسبك تمامًا يا إليوت!,dialogue,,
EL_SPM05_SA2MGC_E04_2000_A_M01_FYL000_f,カーターたちを、時の扉へ連れていこう！\nマオとの約束だもんね。,لنأخذ كارتر والآخرين إلى باب الزمن!\nفهذا وعدنا لماو!,dialogue,,
EL_SPM06_E08_4000_D_M01_FYL000_f,そういえば、マオが月鏡の盾に力をくれたんだよね。\nあのころの優しいマオに戻ってほしいな……,بالمناسبة، لقد منحت ماو طاقتها لدرع مرآة القمر، أليس كذلك؟\nأتمنى أن تعود ماو الطيبة كما كانت حينها…,dialogue,,
EL_SPM06_E08_4000_I_M01_FYL000_f,マオは、カーターやエリオットが\n死んじゃったって思ってるんだよね……,تظن ماو أنك وكارتر\nقد فارقتما الحياة…,dialogue,,
EL_SPM06_E08_4000_I_M02_FYL000_f,ヒルクさんが言ってたように、思い出させてあげたい。\nマオを助けようとしていたワタシたちがいたこと。,كما قالت هيلك، أود أن أذكرها\nبأننا كنا هنا نحاول إنقاذها.,dialogue,,
EL_SPPLAY_BTL_A13_C_M01_NPC0010_f,魔石が手に入りましたね！\nエリオットの可能性がさらに広がりそうです。,لقد حصلنا على حجر السحر!\nيبدو أن آفاقك ستتوسع أكثر يا إليوت.,item_description,,
EL_SPPLAY_NOTEGET_03_A_M01_FYL000_f,灰の勇者さん、お姫様のためにがんばったんだね。\nそれから聖剣って……ライトスタッフのことかな？,لقد بذل البطل الرمادي قصارى جهده من أجل الأميرة.\nأما بخصوص السيف المقدس... هل تقصد عصا الضوء؟,dialogue,,
EL_SPS02_N21_1000_A_M01_FYL000_f,魔法生物の部品を探しにいこう！\n再建の時代か加護の時代なら、手に入りそうだよね。,لنذهب ونبحث عن قطع المخلوق السحري!\nيبدو أننا سنعثر عليها في عصر إعادة الإعمار أو عصر البركة.,dialogue,,
EL_SPS03_N11_2000_A_M01_NPC0010_f,まずは、爆弾を使って蛮族を倒しましょう。\n使うときは、くれぐれも注意してくださいね。,أولاً،دعنا نستخدم القنابل لهزيمة البرابرة.\nيرجى توخي الحذر الشديد عند استخدامها.,system_message,,
EL_SPS03_N12_3000_A_M02_FYL000_f,でも、ふしぎ～。ディオナとヒューリックって、\n仲よしなのになんでお話しできないんだろう？,هذا غريب حقًا. ديونا وهيوريك مقربان للغاية،\nفلماذا لا يمكنهما التحدث معًا؟,dialogue,,
EL_SPS04_N35_1000_A_M01_FYL000_f,ユイジーヌは、エリオットの一番の友だちだもんね。\nカーターにもちゃんと紹介してあげなきゃ！,يوجين هو أعز أصدقاء إليوت بالفعل.\nيجب أن أعرفه بكارتر بشكل مناسب!,dialogue,,
EL_SPSUP_ACTF_A05_A_M01_FYL000_f,隠れてるね～,إنه مختبئ، أليس كذلك؟,ui,,
EL_SPTALKED_NPC37_A_M01_FYL000_f,魔力障壁を使えるって、もしかして月鏡の盾のこと？\n盾をつくったのって、ファウスタ所長だったんだ！,القدرة على استخدام الحاجز السحري، هل تقصد درع مرآة القمر؟\nإذن فالمديرة فاوستا هي من صنعت الدرع!,dialogue,,
EL_SubQuestAchievement,達成条件,شروط الإنجاز,ui,,
EL_SubQuestActive,マップに表示,إظهار على الخريطة,ui,,
EL_SubQuestCancel,断る,رفض,ui,,
EL_SubQuestDecide,受注,قبول المهمة,ui,,
EL_SubQuestDeliverNo,渡さない,الاحتفاظ به,ui,,
EL_SubQuestDeliverYes,渡す,تسليم,ui,,
EL_SubQuestStagingComplete,QUEST CLEAR,اكتملت المهمة,ui,,
EL_SubQuestType_BombBreak,爆弾で岩を壊す,تدمير الصخور بالقنابل,ui,,
EL_SubQuestType_Bounty,{0}を倒す,هزيمة {0},ui,,
EL_SubQuestType_BountyBomb,爆弾で{0}を倒す,هزيمة {0} باستخدام القنبلة,ui,,
EL_SubQuestType_BountyRace,{0}を{1}体倒す,هزيمة {1} من {0},ui,,
EL_SWIM_1_DESCRIPTION,・潜水が使用できる,• يمكن استخدام الغوص,ui,,
EL_SWIM_1_NAME,潜水の心得,أساسيات الغوص,ui,,
EL_SYSTEM_Tutorial,"項目を選択してください。
SYSTEM,設定の変更、確認が行なえます,システム","يرجى اختيار عنصر.
يمكنك تغيير الإعدادات وتأكيدها في النظام.",menu,,FIT-CHECK [short_arabic: اختر عنصرًا. يمكن تغيير الإعدادات في النظام.]
EL_TIME01_COMMON_01_BOSS_KEY_NAME,未知の遺跡の赤鍵,مفتاح أطلال مجهولة الأحمر,ui,,
EL_TIME01_COMMON_01_KEY_NAME,未知の遺跡の青鍵,مفتاح أطلال مجهولة الأزرق,ui,,
EL_TIME01_COMMON_02_BOSS_KEY_NAME,扉の遺跡の赤鍵,مفتاح أطلال البوابة الأحمر,ui,,
EL_TIME01_COMMON_03_BOSS_KEY_NAME,扉の遺跡の赤鍵,مفتاح أطلال البوابة الأحمر,ui,,
EL_TIME01_KEY_BOSS_KEY_NAME,霧の遺跡の赤鍵,مفتاح أطلال الضباب الأحمر,ui,,
EL_TIME01_KEY_KEY_NAME,霧の遺跡の青鍵,مفتاح أطلال الضباب الأزرق,ui,,
EL_Title,タイトル,القائمة الرئيسية,ui,,
EL_TitleButtonGuideBonus,特典,مكافآت,ui,,
EL_TitleMenuButtonHandover,体験版の引き継ぎ,نقل بيانات نسخة التجربة,ui,,
EL_TitleMenuCopyright,© SQUARE ENIX,© SQUARE ENIX,ui,,
EL_TitleMenuLoad,Load Game,تحميل اللعبة,ui,,
EL_TitleMenuNewGame,New Game,لعبة جديدة,ui,,
EL_TitleMenuNewGamePlus,New Game+,+لعبة جديدة,ui,,
EL_TitleMenuOption,Option,الإعدادات,ui,,
EL_TitleMenuQuitGame,Quit Game,الخروج من اللعبة,ui,,
EL_TitleMenuStart_PS5,Press Any Button,اضغط على أي زر,ui,,
EL_TitleMenuStart_SWITCH2,Press Any Button,اضغط على أي زر,ui,,
EL_TitleMenuStart_XBOX,Press Any Button,اضغط على أي زر,ui,,
EL_TitleMenuStart,Press Any Key,اضغط على أي مفتاح,ui,,
EL_TitleMenuStore_MSSTORE,Microsoft Store,Microsoft Store,ui,,
EL_TitleMenuStore_PS5,PlayStation®Store,PlayStation®Store,ui,,
EL_TitleMenuStore_SWITCH2,Nintendo eShop,Nintendo eShop,ui,,
EL_TitleMenuStore_XBOX,Microsoft Store,Microsoft Store,ui,,
EL_TitleMenuStore,Steam® Store,Steam® Store,ui,,
EL_TitleNewGameTransferItems,クリアデータから一部をのぞく所持品、魔石、お金などを引き継ぎ、\n物語を最初からプレイすることができます。,يمكنك بدء القصة من جديد مع نقل ممتلكاتك، وحجر السحر، والأموال، باستثناء بعض العناصر،\nمن بيانات الحفظ المكتملة.,system_message,,
EL_Trial2ClearLines,THANK YOU FOR PLAYING!,شكراً لك على اللعب!,ui,,
EL_Tutorial_Adventure_01_1_Title,世界の探索,استكشاف العالم,ui,,
EL_Tutorial_Adventure_01_Title,世界の探索,استكشاف العالم,ui,,
EL_Tutorial_AirCombat_01_1_Text,"""<btn id=""""SupportAction""""/>でクレイドルが火球を飛ばして攻撃。\n<btn id=""""SupportAction""""/>長押しで、必殺技を放つぞ！\n\n<btn id=""""IconRStick""""/>で目印となるフェイを動かして、\nディマイズを狙おう。""","""اضغط على <btn id=""""SupportAction""""/> لتطلق مهد النيران كرات لهب مهاجمة.\nاضغط مع الاستمرار على <btn id=""""SupportAction""""/> لإطلاق ضربة قاضية!\n\nحرك فاي باستخدام <btn id=""""IconRStick""""/> لتحديد الهدف\nوالتصويب نحو ديمايز.""",tutorial,,
EL_Tutorial_AirCombat_01_1_Title,クレイドルの攻撃,هجوم كرايدل,ui,,
EL_Tutorial_AirCombat_01_2_Title,クレイドルの移動,حركة كرايدل,ui,,
EL_Tutorial_ArenaOpen_01_1_Text,"""試練は冒険を進めると解放されるので\n<img id=""""RI_ICON_BattleArenaUpdate""""/>マークが出たら行ってみよう！\n\nクリアすれば特別な報酬が手に入るぞ。""","""ستُفتح المحن مع تقدمك في المغامرة،\nلذا اذهب عندما تظهر علامة <img id=""""RI_ICON_BattleArenaUpdate""""/>!\n\nوعند إتمامها ستحصل على مكافآت خاصة.""",quest_description,,
