key,source,target
SystemText/MainMenuSystemTitleMsgVignetteStanExp,تطبيق تأثير التظليل الحوافّي.,
SystemText/MainMenuSystemTitleMsgVignetteNoExp,عدم تطبيق تأثير التظليل الحوافّي.,
SystemText/CommonFooterAbility,فاي,
SystemText/MainMenuSystemTitleFairy,فاي,
SystemText/MainMenuTitleSupport,فاي,
SystemText/MainMenuSupportAvatorDescLv2,"تحاكي فاي هيئة إليوت وحركاته.
عند الهجوم، تُلحق بالأعداء قدرًا من الضرر،
كما تُلحق ضررًا طفيفًا بالأعداء الذين يلمسون خط القوة السحرية.",
SystemText/MainMenuSupportAvatorDescLv1,"تقوم فاي بتقليد مظهر وحركات إليوت.
تتسبب في ضرر طفيف للأعداء عند الهجوم.",
SystemText/MainMenuSupportFireDescLv1,"تتلفّع فاي باللهب،
فتحرق كلّ ما تلمسه.",
SystemText/MainMenuSupportFireDescLv2,"تتدثّر فاي باللهب،
فتستطيع إحراق ما تلمسه.
وعند انتهاء التفعيل، تُحدث عصفًا انفجاريًّا حولها.",
SystemText/MainMenuSupportDashDescLv1,"تثير فاي عاصفة ريح،
فتتمكّن من التنقّل السريع مع إليوت.",
SystemText/MainMenuSupportDashDescLv2,"تثير فاي عاصفةً هوجاء،
فتنتقل بسرعةٍ عالية برفقة إليوت.
وأثناء الحركة، تقذف الأعداء الذين تلامسهم بعيدًا.",
SystemText/MainMenuSupportSuctionDescLv1,"تثير فاي زوبعة،
فتجذب الأعداء والأشياء المحيطة.",
SystemText/MainMenuSupportSuctionDescLv2,"تُحدث فاي إعصاراً
يمكنه جذب الأعداء والأشياء المحيطة.
وعند انتهاء التفعيل تطلق موجة صدمة تُغمي الأعداء.",
SystemText/MainMenuSupportWarpDescLv1,"تنقل فاي إليوت آنيّاً
إلى المكان الذي تتواجد فيه.",
SystemText/MainMenuSupportWarpDescLv2,"تستطيع فاي أن تنقل إليوت آنيًّا
إلى المكان الذي توجد فيه.
كما يصير الأعداء غافلين عنه لبرهةٍ يسيرة.",
SystemText/MagicStoneMenu_Guide_FairyChoice,دع الأمر لفاي,
SystemText/MainMenu2PControlTitle,طريقة تحكم فاي,
SystemText/MainMenuSystemMsgSupFairyMoveType,تبديل إعدادات تحكم فاي,
SystemText/MainMenuSystemShortCut2Setting,تبديل قدرات فاي,
SystemText/MainMenuSystemTitleKeySupport,إعدادات فاي,
SystemText/MainMenuSystemSoundGallery_Induction,درس فاي السحري,
SystemText/MiniGameTitle,درس فاي السحري,
SystemText/MainMenuSystemMsgFayCommandForward,أمر لفاي: تقدّمي,
SystemText/MainMenuSystemMsgFayCommandView,أمر لفاي: ارجعي,
SystemText/MainMenuSystemMsgFayCommandStop,أمر لفاي: توقّفي,
SystemText/MainMenuSystemMsgFayCommandHide,أمر لفاي: اختبئي,
SystemText/MainMenuSystemMsgFayMoveKeyUp,فاي: حركة لأعلى,
SystemText/MainMenuSystemMsgFayMoveKeyDown,فاي: حركة لأسفل,
SystemText/MainMenuSystemMsgFayMoveKeyRight,فاي: حركة لليمين,
SystemText/MainMenuSystemMsgFayMoveKeyLeft,فاي: حركة ليسار,
SystemText/MainMenuSystemFooterDisplayFull,ملء الشاشة,
SystemText/MainMenuSystemFooterDisplayFullExp,العرض بملء الشاشة.,
SystemText/MainMenuSystemMsgFPS,معدل الإطارات,
SystemText/MainMenuSystemFPS120Exp,يجعل معدّل الإطارات 120 إطارًا في الثانية.,
SystemText/MainMenuSystemFPS30Exp,يضبط معدّل الإطارات على 30 إطارًا في الثانية.,
SystemText/MainMenuSystemFPS60Exp,يضبط معدّل الإطارات على 60fps.,
SystemText/MainMenuSystemDscNSWGraphicModeAction,"إعطاء الأولوية لمعدّل الإطارات.
تصبح حركة الشخصيات أكثر سلاسة.",
SystemText/MainMenuSystemFPSExp,تغيير معدّل الإطارات.,
SystemText/MainMenuSystemTypeNSWGraphicModeAction,الأولوية لمعدل الإطارات,
SystemText/MagicStoneMenu_Tab_Boomerang,أحجار سحر البوميرانج,
SystemText/MagicStoneLottery_Boomerang_01,صنع حجر السحر البوميرانج,
SystemText/MainMenuSystemTitleControlType,مسبق الضبط,
SystemText/MainMenuSystemTitleMsgPreset,مسبق الضبط,
SystemText/MainMenuSystemTitleDetail,إنهاء اللعب والعودة إلى القائمة الرئيسية.,
SystemText/MainMenuSystemTitleKeyPC,اللاعب,
SystemText/MainMenu2PDevice1P,اللاعب ١,
SystemText/MainMenu2PDevice2P,اللاعب ٢,
SystemText/MainMenu2PJoinButton,انضمام اللاعب ٢,
SystemText/S01_N25_1200_M010_C01_02_PCM000_m,لحم صحي,
SystemText/MainMenuSystemDifficultyHard,صعب جداً,
SystemText/MainMenuSystemMsgVoiceLang,الأصوات,
SystemText/MainMenu2PGuide,يمكن تغيير توزيع الأزرار من «القائمة＞النظام».,
SystemText/MainMenu2PGuide_PS5,يمكن تغيير توزيع الأزرار من «القائمة＞النظام».,
SystemText/MainMenu2PGuide_SWITCH2,يمكن تغيير توزيع الأزرار من «القائمة＞النظام».,
SystemText/MainMenu2PGuide_XBOX,يمكن تغيير توزيع الأزرار من «القائمة＞النظام».,
SystemText/MainMenuSystemShortCut2DirectGuide,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,
SystemText/MainMenuSystemShortCut2DirectGuide_PS5,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,
SystemText/MainMenuSystemShortCut2DirectGuide_SWITCH2,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,
SystemText/MainMenuSystemShortCut2DirectGuide_XBOX,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,
SystemText/MainMenuSystemShortCut2Direct,تبديل الأزرار,
SystemText/MainMenuSystemShortCut2Direct_PS5,تبديل الأزرار,
SystemText/MainMenuSystemShortCut2Direct_SWITCH2,تبديل الأزرار,
SystemText/MainMenuSystemShortCut2Direct_XBOX,تبديل الأزرار,
SystemText/MainMenuSystemFooterDisplayBorderless,بلا حدود,
SystemText/MainMenuSystemTitleKeyPC_Mouse,إعدادات الفأرة,
SystemText/MainMenuSystemMsgMap,الخريطة,
SystemText/MainMenuTitleMap,الخريطة,
SystemText/S04_N29_4100_M050_C01_02_PCM000_m,حساء الحليب,
SystemText/MainMenuSystemMsgMenu,القائمة,
SystemText/MainMenuSystemMsgNSWGraphicMode,الوضع,
SystemText/GameOverRetry,إعادة المحاولة,
SystemText/MiniGameReset,إعادة المحاولة,
SystemText/MagicStoneLottery_MSList_ChangeRarity,تبديل الندرة,
SystemText/MagicStoneMenu_Sort_Rare,حسب الندرة,
SystemText/MiniGameFooterRecord,التحقق من السجلات,
SystemText/MiniGamePractice,تدريب,
SystemText/MiniGameReturn,إنهاء التدريب,
SystemText/CommonFooterChangeLevel,تغيير المستوى,
SystemText/MainMenuSystemTitleRendering,دقة المعالجة,
SystemText/MainMenuSystemLoad,تحميل,
SystemText/SaveLoadMenuLoad,تحميل,
SystemText/SaveLoadMenuLoadError,هذه البيانات غير قابلة للتحميل,
SystemText/SaveLoadMenuMsgNoData,لا توجد بيانات صالحة للتحميل,
SystemText/MainMenu2PDeviceController_PS5,أداة التحكم اللاسلكية,
SystemText/MainMenuSystemMsgVib_PS5,اهتزاز أداة التحكم اللاسلكية,
SystemText/AbilityWarp,انتقال,
SystemText/AbilityWarp2,انتقال,
SystemText/S04_N40_9000_M110_C01_01_PCM000_m,الكمان,
SystemText/MainMenuSystemParamNormal,"・الضرر المتلقّى: كبير
・صحّة الأعداء: كبيرة
・عدد الأعداء: كثير
・ضرر الاحتكاك بالأعداء: موجود
・سعر شراء الأغراض: عاديّ
・تكلفة الإحياء: كبيرة
・ترتفع تكلفة الإحياء وفقًا لعدد مرّات الموت
（تُعاد إلى أصلها عند لمس نقطة الحفظ）
・الشفاء عند بعض نقاط الحفظ",
SystemText/MainMenuSystemParamVeryEasy,"・الضرر المتلقّى: قليل
・صحة الأعداء: قليلة
・عدد الأعداء: قليل
・ضرر التلامس مع الأعداء: لا يوجد
・سعر شراء العناصر: رخيص
・تكلفة الإحياء: قليلة
・تكلفة الإحياء لا تتغيّر بحسب عدد مرات الموت
・الاستشفاء عند كل نقاط الحفظ",
SystemText/MainMenuSystemParamHard,"・الضرر المتلقّى: هائل جداً
・صحة الأعداء: هائلة جداً
・عدد الأعداء: كثير جداً
・ضرر التلامس مع الأعداء: موجود
・سعر شراء العناصر: عادي
・تكلفة الإحياء: كثيرة جداً
・ترتفع تكلفة الإحياء بحسب عدد مرّات الموت
（لا تُعاد إلى الأصل حتى عند لمس نقطة الحفظ）
・الشفاء عند بعض نقاط الحفظ",
SystemText/MainMenuSystemParamCasual,"・الضرر المتلقَّى: عاديّ
・صحّة الأعداء: عاديّة
・عدد الأعداء: عاديّ
・ضرر التماسّ مع الأعداء: لا يوجد
・سعر شراء العناصر: عاديّ
・تكلفة الإحياء: عاديّة
・تزداد تكلفة الإحياء بحسب عدد مرّات الموت
（تُصفَّر عند لمس نقطة الحفظ）
・الشفاء عند بعض نقاط الحفظ",
SystemText/M06_E22_1000_M020_C01_03_PCM000_m,فلنعد إلى المدينة أولاً,
SystemText/MainMenuSystemTextOnce,دفعة واحدة,
SystemText/MainMenuSystemDscHard,"لحظة غفلةٍ واحدة قد تكون قاتلة!
مستوى صعوبةٍ مفعمٌ بالتوتّر
موجَّهٌ لمن يثقون بمهارتهم في ألعاب الأكشن.",
SystemText/MainMenuSystemMsgMoveKeyUp,حركة لأعلى,
SystemText/MainMenuSystemMsgMoveKeyDown,حركة لأسفل,
SystemText/MagicStoneMenu_Guide_SwitchSort,الترتيب,
SystemText/MainMenuSystemTitleMsgPresetMedium,متوسّط,
SystemText/PLACT_Z27_A_M010,"إذا قاتلنا كايفرايد الآن، فسوف نُهزم بالتأكيد.
علينا وضع خطة للتعامل مع هذا السيف...",
SystemText/PLACT_Z26_A_M010,"العودة إلى المدينة أوّلاً هي الأولى الآن.
من الأفضل ألّا أسلك هذا الطريق.",
SystemText/S04_N12_6000_M010_C01_01_PCM000_m,هل أحلّ محلّك؟,
SystemText/BonusGameDataFound,تم العثور على بيانات الحفظ التالية!,
SystemText/MainMenuSystemMsgSupMesLog,سجل المحادثات,
SystemText/MainMenuSystemTitleMsgPresetLow,منخفض,
SystemText/MainMenuSystemTitleMsgPresetLowExp,إعدادات رسم منخفضة العبء.,
SystemText/TitleMenuDialogTitleHandover,بيانات حفظ النسخة التجريبية,
SystemText/TitleMenuDialogMsgHandover,"تم العثور على بيانات حفظ النسخة التجريبية!

إذا قمت بنقل بيانات الحفظ من 『<btn id=""TitleHandover""/>نقل بيانات النسخة التجريبية』،
فيمكنك البدء
من حيث توقفت في النسخة التجريبية.",
SystemText/TitleMenuLoadTitleHandover,نقل بيانات حفظ النسخة التجريبية,
SystemText/TitleMenuButtonHandover,نقل بيانات نسخة التجربة,
SystemText/ClearDataAttention_Trial2,"تنتهي النسخة التجريبية عند هذه النقطة.

في النسخة الكاملة يمكنك نقل بيانات الحفظ
ومتابعة اللعب من حيث انتهت النسخة التجريبية!

هل ترغب في حفظ مغامرتك حتى هذه النقطة؟",
SystemText/CommonFooterUse,استخدام,
SystemText/MainMenuUse,استخدام,
SystemText/CatCatch,إنقاذ,
SystemText/S04_N40_9000_M140_C02_02_PCM000_m,أحبّذ لحنًا يبعث على الرقّة,
SystemText/S04_N40_9000_M140_C02_01_PCM000_m,أريد معزوفة مبهجة,
SystemText/PLACT_Z25_A_M010,"دعنا ننجز الطلب أولاً.
علينا البحث عن الأغراض التي أضاعها العجوز.",
SystemText/HudTextInstruction1,تقدم للأمام,
SystemText/MainMenuSystemMsgNotAssignedKey,لا يمكن تعيين المفتاح المدخل,
SystemText/MainMenuSystemConfigWaiting,في انتظار الإدخال,
SystemText/MainMenu2PSelectDevice,اختيار طريقة الإدخال,
SystemText/MagicStoneMenu_Sort_Receipt,حسب تاريخ الحصول,
SystemText/MainMenuSystemMsgVolume,الصوت العام,
SystemText/MagicStoneLottery_MSList,قائمة كافة أحجار السحر,
SystemText/MainMenuFooterStoryPlayback,تشغيل,
SystemText/ArenaRestart,استئناف,
SystemText/MiniGameRestart,استئناف,
SystemText/MainMenuCategoryTutorial,دليل المغامرة,
SystemText/MainMenuCategoryWeapon,أدوات المغامرة,
SystemText/HudTextInstruction3B,اخرج,
SystemText/HudTextInstruction3B_2P,اخرج,
SystemText/MagicStoneLottery_LotteryRate,نسبة الظهور,
SystemText/MagicStoneShop_Decompose_Guide,تفكيك,
SystemText/MagicStoneShop_Select_01,تفكيك,
SystemText/MainMenuSystemDscCasual,"آمنة حتى للمبتدئين!
مستوى صعوبة موصى به لمن لم يعتادوا
ألعاب الأكشن.",
SystemText/MainMenuSystemDefault,استعادة الإعدادات الافتراضية,
SystemText/NoteFooterPreviousPage,الصفحة السابقة,
SystemText/MagicStoneMenu_Tab_Sword,أحجار سحر السيف,
SystemText/MagicStoneLottery_Sword_01,صنع حجر السحر السيف,
SystemText/MainMenuSystemMsgNotAssignedInput,إدخال لا يمكن تعيينه,
SystemText/MainMenuSystemConfigDelete,إلغاء التعيين,
SystemText/MagicStoneLottery_ButtonGuide_Help,التحقق من التأثير,
SystemText/ArenaDifficulty_04,محنة البطل,
SystemText/S04_N29_4100_M050_C01_01_PCM000_m,طبق البيض,
SystemText/MainMenuSystemApply,تطبيق,
SystemText/MagicStoneLottery_Exchange_00,تم الاستبدال,
SystemText/MagicStoneMenu_List_Obtain,الكمية المملوكة,
SystemText/BonusGetMenuNoBonus,لا توجد مكافآت متاحة للاستلام.,
SystemText/MainMenuSystemMsgMoveKeyRight,حركة لليمين,
SystemText/MagicStoneMenu_OverEquipLimit,لا يمكن تجهيز أحجار سحر لها نفس التأثير,
SystemText/MainMenuSystemSelectFixed,ثابت,
SystemText/MainMenuSystemMsgVSync,المزامنة العمودية,
SystemText/MainMenuSystemFPSBlankExp,أقصى معدّل إطارات عند تشغيل المزامنة العمودية هو 120 إطارًا في الثانية.,
SystemText/MainMenuSystemMsgVSyncExp,تغيير إعدادات المزامنة العمودية.,
SystemText/MainMenuSystemMsgVSyncOnExp,تفعيل المزامنة العمودية.,
SystemText/MainMenuSystemMsgVSyncOffExp,تعطيل المزامنة العمودية.,
SystemText/MainMenuSystemTitleGameSetting,الإعدادات الأساسية,
SystemText/CommonRewordDetail,تأكيد المكافأة,
SystemText/ArenaRewardDetail,تفاصيل المكافأة,
SystemText/MainMenuSystemApplyDialog,"لم يتم تطبيق التغييرات.
هل تريد حفظ الإعدادات؟",
SystemText/MainMenuSystemChangeCancel,تم التراجع عن التغييرات,
SystemText/MainMenuSystemSupportTalkMany,مرتفع,
SystemText/MainMenuCategoryTreasures,أغراض مهمة,
SystemText/ArenaDifficulty_01,محنة البداية,
SystemText/BonusListTitle,العنوان المستهدف,
SystemText/BonusGameDataNotFound,لا توجد بيانات حفظ للنسخة الكاملة أو التجريبية للعنوان المعني,
SystemText/MainMenuSystemTitleMsgPresetSmall,صغير,
SystemText/M05_A3MGC_E01_1010_C01_02_PCM000_m,انتظر قليلاً من فضلك,
SystemText/M05_A2MGC_E01_1000_C01_02_PCM000_m,أعطني بعض الوقت من فضلك.,
SystemText/M06_E22_1000_M020_C01_02_PCM000_m,دعيني أستعد قليلاً,
SystemText/MainMenuSystemMsgScreenEffect2,قليل,
SystemText/S04_N06_3000_M030_C03_01_PCM000_m,ضع كمية قليلة,
SystemText/MainMenuSystemMsgMoveKeyLeft,حركة ليسار,
