ID,source text,Arabic translation,category,notes
EL_SPPLAY_NOTE_01_A_M01_NPC0010_f,見つけた手記が本棚に並んでいるのですね。\n時間があるときに読み返してみませんか？,المذكّرات التي وجدناها مصطفّةٌ على الرفّ.\nما رأيك أن نعيد قراءتها حين يتسع الوقت؟,dialogue,
EL_SPPLAY_NOTE_02_A_M01_FYL000_f,面白いことが書いてあったね～！,لقد كُتب فيها كلامٌ ممتع~!,dialogue,
EL_SPPLAY_NOTE_02_A_M01_NPC0010_f,とても面白かったです。\nまたあとで読み返してみたいですね。,كانت ممتعةً جدًّا.\nأودّ أن أعيد قراءتها لاحقًا.,dialogue,
EL_SPPLAY_NOTE_02_B_M01_FYL000_f,手記って、見つけるとうれしいね。\n孤児院に行ったときに、読み返してみようよ！,كم يسرّنا العثور على المذكّرات!\nهيا نعيد قراءتها حين نذهب إلى دار الأيتام!,dialogue,
EL_SPPLAY_NOTE_02_B_M01_NPC0010_f,この手記はどんな想いで書かれた物なのでしょう。,يا تُرى، بأيّ مشاعر كُتبت هذه المذكّرات؟,dialogue,
EL_SPPLAY_NOTE_02_C_M01_FYL000_f,ふむふむ……\n手記って、いろんなことが書いてあるんだね！,حسنًا حسنًا…\nالمذكّرات يُكتب فيها أمورٌ شتى حقًّا!,dialogue,
EL_SPPLAY_NOTE_02_C_M01_NPC0010_f,とても引き込まれる内容でしたね。\nまた一つ、新たな知見を得られました。,كان محتوًى آسرًا جدًّا.\nلقد اكتسبتُ معرفةً جديدة من جديد.,dialogue,
EL_SPPLAY_SHOP_T01_A_M01_FYL000_f,ピカピカが足りないよ……,البريق غير كافٍ…,dialogue,"ピカピカ=childish 'shiny/sparkly', Faie's playful word for currency"
EL_SPPLAY_SHOP_T01_A_M01_NPC0010_f,ツールが足りないようですね……,يبدو أن التول غير كافٍ…,dialogue,
EL_SPPLAY_SHOP_T01_B_M01_FYL000_f,今は買えないみたい……,يبدو أننا لا نستطيع الشراء الآن…,dialogue,
EL_SPPLAY_SHOP_T01_B_M01_NPC0010_f,今は買えないようですね……,يبدو أننا لا نستطيع الشراء الآن…,dialogue,
EL_SPPLAY_SHRINE_CLEAR01_A_M01_FYL000_f,お疲れ様！　\nほかにも同じようなところがあったら、寄ってみよう！,أحسنت!\nإن وُجدت أماكن أخرى مماثلة، فلنعرّج عليها!,dialogue,
EL_SPPLAY_SHRINE_CLEAR01_A_M01_NPC0010_f,もし、同じような場所があれば寄ってみましょう。\nまた何か授かるかもしれません。,إن وُجد مكانٌ مماثل، فلنعرّج عليه.\nفقد ننال شيئًا آخر.,dialogue,
EL_SPPLAY_SHRINE_CLEAR02_A_M01_FYL000_f,また力が手に入ったね。\n次も見つけたら、挑戦してみようよ！,حصلنا على قوة جديدة من جديد.\nإن وجدنا المزيد لاحقًا، فلنخض التحدي!,dialogue,
EL_SPPLAY_SHRINE_CLEAR02_A_M01_NPC0010_f,今回も無事に乗り越えられましたね。\nさすがです！,لقد تجاوزتَ الأمر بسلام هذه المرة أيضًا.\nهذا منك كما يُتوقّع!,dialogue,
EL_SPPLAY_SHRINE_CLEAR02_B_M01_FYL000_f,エリオット、また強くなったみたい！,يبدو أن إليوت قد ازداد قوةً من جديد!,dialogue,
EL_SPPLAY_SHRINE_CLEAR02_B_M01_NPC0010_f,また強くなりましたね、エリオット。,لقد ازددتَ قوةً من جديد يا إليوت.,dialogue,
EL_SPPLAY_SHRINE_CLEAR02_C_M01_FYL000_f,生命の欠片をたくさん集めたら、\n今よりもっと強くなれちゃうね！,إن جمعنا الكثير من شظايا الحياة،\nفسنصبح أقوى مما نحن عليه الآن!,dialogue,生命の欠片=shards of life
EL_SPPLAY_SHRINE_CLEAR03_A_M01_FYL000_f,この場所って、もともと誰が使っていたのかな？\n謎だらけだね～,يا تُرى، من كان يستخدم هذا المكان أصلًا؟\nإنه مليءٌ بالألغاز~,dialogue,
EL_SPPLAY_SHRINE_CLEAR03_B_M01_FYL000_f,この場所に来ると、なんだか\n懐かしい気持ちになるの。,حين آتي إلى هذا المكان،\nيتملّكني شعورٌ بالحنين لسببٍ ما.,dialogue,
EL_SPPLAY_SHRINE_CLEAR03_B_M02_FYL000_f,なんでだろう。エリオットがもらった力が\nそう思わせてくれるのかな？,يا تُرى لماذا. أتكون القوة التي نالها إليوت\nهي ما يجعلني أشعر بذلك؟,dialogue,
EL_SPPLAY_SHRINE_CLEAR04_A_M01_FYL000_f,たくさん力が手に入ったね。\n強くなる場所は、ここでおしまいみたいだよ。,حصلنا على الكثير من القوة.\nيبدو أن أماكن اكتساب القوة قد انتهت عند هنا.,dialogue,
EL_SPPLAY_SHRINE_CLEAR_A_M01_FYL000_f,エリオットに力をくれるんだから、\nきっとここはいい場所だよね。,ما دام يمنح إليوت القوة،\nفلا بد أن هذا المكان طيّب.,dialogue,
EL_SPPLAY_SHRINE_CLEAR_A_M01_NPC0010_f,世界には、こんなにも不思議な場所があるのですね。\nとても興味深いです。,ما أكثر الأماكن العجيبة في هذا العالم.\nإنه أمرٌ مثيرٌ للاهتمام حقًّا.,dialogue,
EL_SPPLAY_SHRINE_NEAR01_A_M01_FYL000_f,あれ？\nふしぎな建物があるよ。,ماذا؟\nهناك مبنًى عجيب.,dialogue,
EL_SPPLAY_SHRINE_NEAR01_A_M01_NPC0010_f,この建物は……何かの遺跡、でしょうか？\n行ってみましょう。,هذا المبنى… أتُراه أطلالًا ما؟\nهيا لنذهب ونرَ.,dialogue,
EL_SPPLAY_SHRINE_NEAR02_A_M01_FYL000_f,あそこって、エリオットに\n力をくれる建物だよね？,ذاك المكان هناك هو المبنى الذي يمنح\nإليوت القوة، أليس كذلك؟,dialogue,
EL_SPPLAY_SHRINE_NEAR02_A_M01_NPC0010_f,あら？\nあの建物は、もしかして……,عجبًا؟\nذاك المبنى، أيكون…,dialogue,
EL_SPPLAY_SHRINE_NEAR02_B_M01_FYL000_f,あ！　あの建物って……！\nエリオット、寄ってみようよ！,آه! ذاك المبنى…!\nيا إليوت، هيا نعرّج عليه!,dialogue,
EL_SPPLAY_SHRINE_NEAR02_B_M01_NPC0010_f,また、あの力をいただいた場所がありました。\nエリオット、寄ってみましょう。,ها هو مكانٌ آخر نلنا فيه تلك القوة من قبل.\nيا إليوت، هيا نعرّج عليه.,dialogue,
EL_SPPLAY_SHRINE_NEAR02_C_M01_FYL000_f,エリオットが力をもらえる場所、発見！\nどうする？　寄っていく？,اكتشفنا مكانًا ينال فيه إليوت القوة!\nما رأيك؟ هل نعرّج عليه؟,dialogue,
EL_SPPLAY_SHRINE_STAGE01_A_M01_FYL000_f,エリオット、頑張ろうね！,هيا نبذل جهدنا يا إليوت!,dialogue,
EL_SPPLAY_SHRINE_STAGE01_A_M01_NPC0010_f,頑張ってください、エリオット！,ابذل جهدك يا إليوت!,dialogue,
EL_SPPLAY_SHRINE_STAGE02_A_M01_FYL000_f,わわっ、敵がいっぱいだよ！\nエリオット、気をつけて！,يا ويلي، هناك أعداء كثيرون!\nيا إليوت، انتبه!,dialogue,
EL_SPPLAY_SHRINE_STAGE02_A_M01_NPC0010_f,こんなに敵が！？\nどうか切り抜けてください！,هذا العدد من الأعداء؟!\nأرجوك أن تتجاوز الأمر بسلام!,dialogue,
EL_SPPLAY_SHRINE_STAGE02_B_M01_FYL000_f,すごい数の敵だ！\nがんばって、みんな倒しちゃおう！,يا له من عددٍ هائل من الأعداء!\nابذل جهدك، ولنهزمهم جميعًا!,dialogue,
EL_SPPLAY_SHRINE_STAGE02_B_M01_NPC0010_f,大勢の敵が攻めてきます！\n気をつけてください！,إن حشدًا كبيرًا من الأعداء يهاجم!\nانتبه!,dialogue,
EL_SPPLAY_SHRINE_STAGE02_C_M01_FYL000_f,どんなに大勢で来たって、\nエリオットは負けないんだから！,مهما جاؤوا بأعدادٍ كبيرة،\nفإن إليوت لن يُهزم!,dialogue,
EL_SPPLAY_SHRINE_STAGE03_A_M01_FYL000_f,ここを通っていくの、大変かも。\n気をつけて、エリオット！,قد يكون المرور من هنا صعبًا.\nانتبه يا إليوت!,dialogue,
EL_SPPLAY_SHRINE_STAGE03_A_M01_NPC0010_f,進むのが大変そうですね……\n焦らず、少しずつ進みましょう。,يبدو التقدّم صعبًا…\nلنتقدّم رويدًا رويدًا دون تعجّل.,dialogue,
EL_SPPLAY_SHRINE_STAGE03_B_M01_FYL000_f,この先、とっても進みにくそう……\n頑張らなくちゃ！,يبدو التقدّم صعبًا جدًّا فيما هو آتٍ…\nعلينا أن نبذل جهدنا!,dialogue,
EL_SPPLAY_SHRINE_STAGE03_B_M01_NPC0010_f,ここを進むしかないようです。\nエリオット、無理はしないでくださいね。,يبدو أنه لا مفرّ من التقدّم عبر هنا.\nيا إليوت، لا ترهق نفسك.,dialogue,
EL_SPPLAY_SHRINE_STAGE03_C_M01_FYL000_f,進みづらそうな場所だけど……\nエリオットなら大丈夫だよ！,إنه مكانٌ يبدو التقدّم فيه صعبًا، لكن…\nإن كان إليوت، فلا بأس!,dialogue,
EL_SPPLAY_SHRINE_STAGE04_A_M01_FYL000_f,ここはどうすればいいのかな？,يا تُرى، ماذا ينبغي أن نفعل هنا؟,dialogue,
EL_SPPLAY_SHRINE_STAGE04_A_M01_NPC0010_f,ここは、どう切り抜ければいいのでしょう。\n何か解く手立てがあると思うのですが……,يا تُرى، كيف نتجاوز هذا المكان؟\nأظن أن هناك وسيلةً ما لحلّه، لكن…,dialogue,
EL_SPPLAY_SHRINE_STAGE04_B_M01_FYL000_f,ここは、よく考えないと進めなそうだね！\nうーん、いい案はあるかなあ？,يبدو أننا لن نتقدّم هنا ما لم نفكّر مليًّا!\nمم، يا تُرى، أهناك فكرة جيدة؟,dialogue,
EL_SPPLAY_SHRINE_STAGE04_B_M01_NPC0010_f,知恵が試される場所のようですね。\nどう進むか、悩みます……,يبدو أنه مكانٌ يُختبر فيه الذكاء.\nإنني في حيرةٍ من كيفية التقدّم…,dialogue,
EL_SPPLAY_SHRINE_STAGE04_C_M01_FYL000_f,どうやったら進めるんだろう？\n頭を使わないといけなさそうだね。,يا تُرى، كيف يمكننا التقدّم؟\nيبدو أن علينا أن نُعمل عقولنا.,dialogue,
EL_SPPLAY_SHRINE_START01_A_M01_FYL000_f,今回はどんなことをするのかな？,يا تُرى، ماذا سنفعل هذه المرة؟,dialogue,
EL_SPPLAY_SHRINE_START01_A_M01_NPC0010_f,今度はいったい、どんな力を\n試されるのでしょうか。,يا تُرى، أيّ قوةٍ ستُختبر\nهذه المرة؟,dialogue,
EL_SPPLAY_SHRINE_START01_B_M01_FYL000_f,生命の欠片、またもらえるといいな。,ليتنا ننال شظايا الحياة من جديد.,dialogue,
EL_SPPLAY_SHRINE_START01_B_M01_NPC0010_f,また新たな輝きを得られるといいですね。,ليتنا ننال بريقًا جديدًا من جديد.,dialogue,
EL_SPPLAY_SHRINE_START01_C_M01_FYL000_f,強くなれば、冒険も楽になるよね。\nさっそく、やってみようよ！,إن صرنا أقوى، صارت المغامرة أيسر.\nهيا نجرّب على الفور!,dialogue,
EL_SPPLAY_SHRINE_START_A_M01_FYL000_f,この場所は……？\nそれに、新たな輝き、ってなんだろう？,ما هذا المكان…؟\nوأيضًا، ما هذا «البريق الجديد»؟,dialogue,
EL_SPPLAY_SHRINE_START_A_M01_NPC0010_f,今の声はなんでしょうか。\nそれに新たな輝きとは、いったい……,ما هذا الصوت الذي سُمع الآن؟\nوأيضًا، ما هو «البريق الجديد» يا تُرى…,dialogue,
EL_SPPLAY_SHRINE_START_A_M02_FYL000_f,行って、たしかめてみようよ！,هيا نذهب ونتحقّق!,dialogue,
EL_SPPLAY_SHRINE_START_A_M02_NPC0010_f,もっとよく調べてみましょう。,هيا نفحص الأمر عن كثب.,dialogue,
EL_SPPLAY_SHRINE_START_B_M01_FYL000_f,真ん中の台に浮かんでるやつ、\nあそこから力を感じるよ。,ذاك الشيء الطافي على المنصّة في الوسط،\nأشعر بقوةٍ تنبعث من هناك.,dialogue,
EL_SPPLAY_SHRINE_START_B_M01_NPC0010_f,中央の台座にあるのはなんでしょうか？\n気になりますね。,يا تُرى، ما الذي على القاعدة في الوسط؟\nإنه يثير فضولي.,dialogue,
EL_SPS01_N19_1000_A_M01_FYL000_f,カイさんたちを助けにいこう！\n森のほうだって、言ってたよね！,هيا نذهب لإنقاذ كاي ورفاقه!\nلقد قالوا إنهم في جهة الغابة، أليس كذلك!,dialogue,
EL_SPS01_N19_2000_A_M01_FYL000_f,強敵みたいだよ……！\nきをつけて！,يبدو أنه عدوٌّ قويّ…!\nانتبه!,dialogue,
EL_SPS01_N19_3000_A_M01_FYL000_f,ケンカするよりも、協力しあうのが\n一番だよね！,التعاون أفضل بكثير\nمن العراك، أليس كذلك!,dialogue,
EL_SPS01_N19_3000_A_M02_FYL000_f,カイさんとヒルクさんが力を合わせれば、\n里はこれからも、きっと大丈夫だよね！,إن تكاتفت كاي والسيدة هيلك،\nفلا بد أن القرية ستكون بخير في المستقبل أيضًا!,dialogue,Hilk=FEMALE per glossary
EL_SPS01_N20_1000_A_M01_FYL000_f,魔力の源泉なら、魔力コンパスで\nみつけられるよね！,إن كان نبع القوة السحرية،\nفيمكننا العثور عليه ببوصلة القوة السحرية!,dialogue,
EL_SPS01_N20_1000_A_M02_FYL000_f,準備ができたら、むかってみようよ。,حين ننتهي من الاستعداد، فلنتوجّه إليه.,dialogue,
EL_SPS01_N20_1000_B_M01_FYL000_f,魔吸石が青くひかったよ！\nこれ、うまくいってるんじゃない！？,أضاء حجر امتصاص السحر بلونٍ أزرق!\nأليس هذا يعني أن الأمور تسير على ما يُرام!؟,dialogue,"魔吸石=magic-absorbing stone, coined حجر امتصاص السحر"
EL_SPS01_N20_1000_B_M02_FYL000_f,のこりふたつ！\nはりきっていこう！,بقي اثنان!\nهيا بكل حماس!,dialogue,
EL_SPS01_N20_1000_C_M01_FYL000_f,よしよし。\nたーくさん魔力をすいこむんだよー！,حسنًا حسنًا.\nامتصّ الكثيييير من السحر!,dialogue,
EL_SPS01_N20_1000_C_M02_FYL000_f,魔力の源泉も、のこりひとつ！\nこの調子でゴー、ゴー！,لم يبقَ من منابع القوة السحرية إلا واحد!\nهيا، فلنواصل على هذا المنوال!,dialogue,
EL_SPS01_N20_1000_D_M01_FYL000_f,魔吸石の設置、全部かんりょーう！\nやったね、エリオット！,اكتمل تركيب أحجار امتصاص السحر كلها!\nأحسنت يا إليوت!,dialogue,
EL_SPS01_N20_1000_D_M02_FYL000_f,ヒルクさんに報告しよう！,هيا نبلّغ السيدة هيلك!,dialogue,
EL_SPS01_N20_3000_A_M01_FYL000_f,次の魔力の源泉は\n湖のほとりだって！,يقولون إن نبع القوة السحرية التالي\nعند ضفّة البحيرة!,dialogue,
EL_SPS01_N20_3000_A_M02_FYL000_f,さっきとおなじように\n魔吸石を設置しちゃおう！,هيا نركّب حجر امتصاص السحر\nكما فعلنا قبل قليل!,dialogue,
EL_SPS01_N20_4000_A_M01_FYL000_f,ワタシ、ヒルクさんとカイさんは\nもっともっと仲良くなれると思うんだ。,أظن أنني والسيدة هيلك وكاي\nسنصبح مقرّبين أكثر وأكثر.,dialogue,
EL_SPS01_N20_4000_A_M02_FYL000_f,だってふたりとも、悲しいことをのりこえて\n頑張ってるんだもの。そうでしょ？,فكلاهما تجاوز أحزانه\nوهو يثابر. أليس كذلك؟,dialogue,
EL_SPS01_N20_5000_A_M01_FYL000_f,ふたりが力を合わせて\n魔法の時代になっていくんだね……,بتكاتف الاثنين معًا\nسيبدأ عصر السحر… أليس كذلك.,dialogue,
EL_SPS01_N20_5000_A_M02_FYL000_f,リュドミラさんもきっと\nよろこんでくれてるよね……,لا بد أن ليودميلا أيضًا\nستفرح بذلك…,dialogue,
EL_SPS01_N25_1100_A_M01_FYL000_f,ネコちゃんのゴハンは、\n王国のお店で売っていたよね。,طعام القط كان يُباع\nفي متجر المملكة، أليس كذلك.,dialogue,
EL_SPS01_N25_1100_A_M02_FYL000_f,でも、リュドミラさんはどうして、\n不機嫌になっちゃうのかなあ？,لكن، يا تُرى لماذا تتعكّر\nمزاج ليودميلا؟,dialogue,
